"","QE1-S1","QE1-S2","QE1-S3","QE1-S4","QE1-S5","QE5-M1","QE5-M2","QE5-M3","QE5-M4","QE5-M5","QE5-H1","QE5-H2","QE5-H3","QE5-H4","QE5-H5"
"107314033",434.902,314.779,323.938,374.806,353.27,347.243,492.363,411.506,407.214,247.789,434.883,298.039,474.584,465.111,550.422
"107310717",32.5009,45.5179,25.5924,24.5849,63.5342,49.366,43.423,47.27,81.3819,31.413,61.9285,49.3568,77.1833,57.1992,112.644
"107310749",485.000333333333,324.314866666667,333.202066666667,317.195266666667,334.812566666667,304.666633333333,488.6665,371.333333333333,371.3333,203.188433333333,261.486333333333,334.701266666667,317.666,410.877666666667,412.333066666667
"107311590",2.85714137428571,2,3.85714285714286,3.57143503614286,2.71428631571429,6.57143319428571,5.42857328,5.57142838428571,5.42857205428571,1.42857142857143,21.4285714285714,2.42857142857143,5.14285099685714,3.57142879714286,4.71428857142857
"107310908",11772,6054,5388,9727,11123,5745,7360,8123,10313,5510,8565,6755,6828,10347,5763
"107310889",3121,2093,1736,2524,2412,1566,3577,2703,2868,1207,2583,2169,2557,3663,3315
"107310910",17,7,10,13,20,6,15,14,21,12,26,18,8,35,15
"107310909",2167,1262,909,1804,2016,1482,2119,1647,2071,1154,1972,1759,1586,2007,2043
"107310905",1065.15,770.195,601.93,718.46,909.207,1058.84,1109.23,917.17,1042.36,559.254,1138.72,841.671,864.511,1068.79,1417.1
"107310907",2357,1850,1741,1988,2240,2560,2855,2501,2491,1491,4321,2081,2719,2766,3399
"107310958",344,204,314,411,343,286,318,489,360,381,458,310,338,322,544
"107310912",163,103,134,138,159,121,168,174,108,109,165,103,83,209,143
"107316023",42,35,28.585,29,27.08065,31.5,49.5915,116.19395,69.63565,20.16510458,79.12505,42.2305,53.5,61.20015,113.33445
"107316025",115.333433408667,75.0000000333333,87.6099,81.3334666666667,87.6128,95.3334301666667,138.939166666667,114.87081249,115.909333356067,63.5565666666667,146.916718756667,88.5129333333333,120.66649736,152.433615666667,141.7773
"107316027",171,104.9999,146.5,93.99985,147.9999,168.4999,180.514,158.5,131.9999,84.50015,228.5,141.5,215.4999,207,206.0348
"107316026",1034.49945,855.0002,532.00025,715.0009,858.4995,814.5014,1155.4995,1034,1013.001,464.50015,1090.0015,991.49785,957.50115,997.502,1753.502
"107316028",662.999,332.5,343,478.4999,670.002,456.9998,861,639.5,529.49995,405,748.001,699.998,590,607.498,884.498
"107306065",145.427,105.194,168.55,71.0421,79.71335,151.99985,266,209.815,70.1736,65.13985,178.00975,54.2138,408.3635,178.88075,144
"107306078",12,5.750005,8.24999,17.25,9.5,8.25,20.5,14.25001,17.24999,7,15.75,12.75,14.25,9.75001125,15.000005
"107306079",115,100,34,69,110,87,152,118,124,33,97,54,100,58,124
"107307754",250,213,170,192,239,206,344,264,202,155,296,209,256,318,323
"107317405",2526,1787,1117,1600,1877,2363,2500,2355,2283,1218,2163,2915,1353,1768,2431
"107317407",259.4999525,180.7499375,142.5,175.499925,196.2501,204.00012,315.251175,242.999925019775,246.25005,119.9999525,338.74925,200.750107815,197.000075,199.749925,269.999875
"107317883",129.499991,88.899997,87.599997,88.59999588,92.69994245,120.49994454,133.699956,81.200019,111.499969984,60.7000841,138.09993,89.699919,113.299931,152.19992215,172.199954
"107317886",1517.495,1073.502,968.4995,1027.9995,1284,1435.99,1768,1357,1762,760,1836,1180,1288,1725.5,2229.5
"107306263",405.50075,256.250125,149.750075,257,307.25025,191.25,407.5005,325.25,326.75,118.50002502135,385.25,209.25,324.49985,281.50025,471.75
"107306264",286.666666666667,185.999866666667,187.6666,211.666666666667,204.3334,203.3333,331.3335,223.6666,274.333266666667,124,279,166.666566666667,276,256.3333,332.333466666667
"107306992",277,68,437,59,78,468,138,91,180,276,226,90,185,215,89
"107306986",2207,1619,1451,1654,2008,1795,2672,2135,1845,1235,2089,1733,1973,2358,2744
"107306987",8,29,12,9,76,14,58,14,9,10,33,8,9,17,21
"107306985",53,14,72,9,24,78,32,15,58,44,56,17,45,30,16
"107305831",665.998,471.5002,244.99995,531.00005,509.5,189.00015,915.5025,609.5,679.4985,155.99995,650.502,284.9998,612.9995,412.5001,653.999
"107305765",7,2,2,3,2,2,5,6,7,2,4,17,15,5,10
"107305835",247.39,234,263,177,229.279,295.321,369.458,299.326,467.988,142,913.437,208,667.333,342,340.249
"107305800",549,485,252,511,505,298,752,601,587,182,696,230,503,370,685
"107305799",404,402,295,300,353,342,541,499,544,213,3973,406,446,474,646
"107305801",65,54,21,42,36,15,90,72,63,15,35704,99,43,62,79
"107305791",1118,886,957,1097,901,1480,1355,1306,1402,351,1268,1236,1396,1725,1719
"107318421",106.666533333333,71.6668,59.9998333333333,53.6666,58.9999,63.3334333333333,97.3333333333333,96.0000333333333,61.9998666666667,49.00007,112.333433333333,58.0000666666667,100.333433333333,99.6665666666667,103.666633333333
"107318357",91.75,71.25,75.25,80.0734999,83.8543985,106.0000807835,116.05786501425,93.284684075,91.750075,57.749975,100.279325,103.526915,95.542875138,94.841750265,102.57574025
"107314596",213.857244514286,165.000079125714,134.142928764286,155.285663314,198.285771428571,206.000014285714,224.428614285714,188.285575142857,235.428621428571,126.571428571429,231.142913742857,183.285657142857,222.571414285714,249.428571428571,309.42853
"107314600",9,3,8,11,6,10,8,3,6,0,9,11,36,13,16
"107314599",377.5,178.00025,297.50015,178.0001,234.00015,321.5,760,423,250,164.99995,293.5,292.5,1060.9985,352.5,318
"107314581",122.333366666667,78.000002423,104.333166666667,86.6667,92.9999666666667,143.333333333333,140.999966666667,79.3333,112.333333333333,61.6666,130.999972666667,79.6666667126667,105.666533333333,123.333215657667,113.99993499
"107314574",207.26,113,171,124,172,163.18,221.241,156,150,98,224.322,165,491.427,344,443
"107307692",303,235,198,277,307.841,243.759,383.561,263.775,294.512,188,332.979,273,250,328,345
"107307693",261,179,153,152,171.159,227.241,318.439,224.225,280.488,82,337.021,246,201,367,280
"107307685",204,138,126,161,184,181,255,204,199.455,132,219,181,209,210,249
"107315838",215,131.5,122.5,116.5,140,94,194,139.5,174,83,104.50015,118.4999,144.5,185,131.5
"107315840",5379,4103,3410,3985,4782,4592,6360,4745,4968,3194,5629,4821,5641,5747,7436
"107315839",3298,2394,1770,2250,2851,3361,3575,3246,3502,1761,3571,3315,2932,3567,4841
"107315875",4,12,12,7,6,20,10,3,35,10,17,3,4,9,15
"107307690",15,22,13,7,59,22,13,33,11,21,25,5,19,55,29
"107307689",2453.49805,1681.498505,1669.5013,1662.00025,2457.49975,2853.00245,3236.50005,2976.50105,2686.00135,1508.00107,3301.9977,2663.9978,2752.49965,2977.50155,4945.99775
"107315048",7.59998532,4.3999932,6.2,5.2000096612,4.3999932,9,7,9.6,9.400000126,6.4,10.2,6.4,18.4000052,11.2000001052,13.1999903
"107314973",759,542,431,348,438,559,662,446,522,273,861,395,575,621,655
"107314927",1486,921,915,1101,1223,1217,1955,1362,1678,869,2021,1127,1677,1720,2070
"107310936",47,39,30,7,16,20,27,22,8,7,17,8,13,27,18
"107315255",144.333366666667,122.666633333333,84.9999333333333,105.99994,141.6666,105.999966895,122,124.66674,98.9999666666667,87.6666666666667,158.999966666667,183.666566666667,137.000033333333,171.329833333333,243.3336
"107318059",3.45714,6,4,1.07707,3.39042,1.16992,5,5,3.26633,3,15.3576,2.55205,7,12.4544,7.9764
"107306609",964,783,328,772,1038,368,1359,1110,964,221,762,306,681,452,914
"107306599",8.00231,7.03402,6,0,0,2.00079,1.00022,3.00093,1.00367,0,8.0044,8.14622,17.015,14.0766,5.00376
"107311733",26,28,18,19,6,58,50,41,14,24,43,4,160,17,22
"107311738",192.249925,132.249995,104.7499,140.74997,164.4999325,150.250015125,263.00015,178.5,204.7501,111.2498,140.999926615,145,107.75005,175.7500230925,203.5000525
"107306981",715.5,548.4981,574.9996,543.5013,521.5005,959.0014,894,773.5,700,562.9993,1295.5016,722,704.00085,920.5008,758.4996
"107325319",188.50024,146.5,125.00015,136.499885,168.5,173.49997,237.999795,186.00005,288.5,148.00009,243.499845,158.000175,294,252.000225,311.5
"107325304",58,29.99998,34.5,32,37.5,33,49.000001273,37.5,25.49998,19.5,48.5,32.999994,34.99998,32.999975,41
"107325499",299,250,249,289,351,336,470,388,346,184,395,289,333,430,416
"107305735",19.2232,7.96465,8.1582,21.69195,35.24489,9.28885,31.24385,19.05865,18.8689,4.75832,45.1517,11.3851,43.6291,38.9669,49.36306
"107305739",142.2499175,66.50005,44.25009117,141.000005,118.24995,46.2500675,168.50015,126.2498,136.9999225,29.5000175,104.499925,84.000075,120.4999,60.750025,172.000175
"107305734",298,216,96,149,258,228,284,259,300,73,302,196,200,122,313
"107305738",8.499985,9.00001,3.5,4,8.00001,5.5,7.99999,7.49998,7.500015,0.999999,24.5,3.5,7,12,16
"107315271",853.998333333333,623.666333333333,572.001,593.333333333333,764.332666666667,796.3346,936.667333333333,758.334333333333,851.334566666667,518.667666666667,863.667666666667,788.6678,857.332766666667,893.667666666667,1033.00166666667
"107311427",501,368,334,345,368,495,467,444,450,229,503,425,385,448,579
"107311429",402.666666666667,273.666666666667,270.3333,252.333333333333,331.3335,347.6677,432.6668,333,380.333433333333,195.333166666667,361.3345,302.666666666667,379.9993,483.99958,558.3341
"107314559",23,30.0816,13,31,21,10,29,27.1657,41,27,40,38,31,50.0707,54.079
"107325706",540,344,357,433,564,497,830,423,813,298,817,425,310,519,632
"107325704",327.500625,209.75005,174.9999425,209.999995,216.750085,224.50008,341.248825,259.0001,278.998935,155.74996,341.25088435825,231.749865329,207.250055,269.5,333.7493
"107325701",283.49975,221.250125,209.24975,238.250225,265.7499175,379.50015,310.500175,280.5,280.75005,171.75,458.74975,245.500075,333.999925,355.75,339.00025
"107325707",9.99999,5,13.5,2,4.5,7.500015,7.500005,4,6,3,3.5,7.5,3,5,5
"107318820",143,187.5,163.5,112.5,170.5,173.50015,224,137,188.5,82.5,202.5,107.000150995,218,171,238
"107318819",972.72225,623.001,558.6605,709.226,723.749,748.87825,902.469175,845.21875,1300.7495,495.9738725,1341.493,924.262,1063.3595,1043.56325,973.374
"107318810",2808.66702666667,2361.33440666667,1027.33178,2169.66602,2837.33273,3095.66769,2393.66818,2426.33273,2765.33316666667,2964.66781,2850.33333333333,2133.33446333333,2316.66666666667,2802.00006666667,4073.34771333333
"107318818",6.66665666666667,9.66666666666667,7.00000666666667,6.66666,12,9.66665003666667,8.99998666666667,4.33333333333333,8.33331666666667,3.66666666666667,7.33334,9.33333333333333,16.6666666666667,11.6666666666667,19.6666666666667
"107318551",137.927,107,156,98,130,91,183,171,141,114,109,122,114,159,201
"107305909",506.50025,432.5,333.2491,419.500000131,506.2492,292.500175,614.00045,552.207,505.50025,220.749869575,497.0005,217.25,355.75,328.750075,467.71165
"107305912",1125.5,757.502,281.9998,764.0015,978.998,582.99835,1234.502,1077.501,1023.5005,333.0002,1079.9995,882.9995,656,468.00025,1637.5015
"107305911",1821,1109,922,1139,1384,909,1953,1327,1357,815,1393,959,1238,1122,1823
"107323464",134.000054,96.799964302,106.400043,93.000048616,123.199909016,141.1998,155.6001366,110.800082,129.9999344,77.599926,130.79996,112.39984083,127.000118,137.5999796808,159.59997
"107323502",16.4,3.000000878,7.400006,7.6,6.999998,11.199999518,24.4,18.0000000273,4.4,7,2.6,22,13.00000000464,23.2000000254,14.599998
"107318166",328.16605,230.833216666667,199.49975,234.5007,292.334016666667,277.834083333333,361.16685,290.166556666667,339.49964,174.333366666667,326.499466666667,279.500066666667,277.333563333333,361.499466666667,431.833616666667
"107318146",5.5,8.12500375,6.4999966,6.87499875,13.0000025,16.00000625,5.625,3.2597425,4.25277625,38.25,4.0000025,5.499995,5.62500125,6.14365,2.4999976375
"107307095",8.99999666666667,11.6666666666667,12.33333442,21.6666597,2.6666666,15.3333333333333,16.6666666666667,18.3333219,30.6666666666667,4.66668293333333,22.6666666666667,2.66666666666667,29,18.6666528,10.6666666666667
"107307092",1031,682,394,415,511,387,701,199,969,508,137,181,82,92,223
"107307093",93,2,21,13,25,43,11,27,72,53,169,73,75,20,69
"107307094",1,2,1,15,3,5,97,6,2,8,19,15,0,69,2
"107307116",250,203,209,236,265,222,400,165,262,124,169,235,402,338,417
"107307098",18,31,19,21,19.9997,57,45,21,19,6,86.6564,18,37,27.5651,39.343
"107325361",9.34456333333333,10.9999833333333,7.33334,11.6666666666667,13.3333333333333,15.3333333333333,23.9999933333333,13.6749666666667,13,4.33333333333333,8.66667333333333,14.3333333333333,12.00691,17.9999733333333,12.66667
"107325359",4048,3282,3178,3694,5197,4411,5755,4899,4414,2510,4469,4374,4221,5344,5742
"107325353",858,635,681,550,675,739,1046,821,908,496,1111,799,928,991,1134
"107325356",20,9,14,16,13,37,19,8,18,19,32,14,28,24,16
"107318426",3430,2482,2368,2678,3382,2779,5416,2831,3232,1833,3192,2375,4079,3874,3974
"107318362",30.0000628571429,50.8572264,33.8570937142857,112.428585477629,28.8570890428571,12.7142842857143,37.5714630885714,82.5714607571429,38.0000428571429,10.1428614285714,28.4285714285714,27.4286024,17.9999885714286,48.8570345285714,133.85713664
"107319807",12,12.16666,15.3333402553333,4.33333333333333,6.49999293016667,5.83332265,28.999993814,9.500009,14.8333333333333,4.33332793333333,10.5000033333333,7.16666666666667,21.4999973488333,23.6666517333333,23.1666683333333
"107319786",6729.53,5732.94,3829.5,5183.03,6288.31,8343.94,6147.53,6086.11,5977.47,5414.17,21564.1,6674.11,6635.23,7840.33,9582.01
"107314621",1257,683,578,737,977,753,1138,1030,813,445,1355,1137,853,1261,1157
"107314622",21,6,17,7,22,15,17,18,16,12,19,23,19,30,20
"107311677",416,319,250,315,343,384,447,330,475,261,458,283,603,465,554
"107325328",577,419.5,329.5,471.5,503.5,445,693,550,539.5,341.5,588,427.9999,543.5,636.5,693
"107325329",545.9991,373.9999,342.99985,474.99995,402.5001,394.99995,623,489,587.00045,205.99975,551.4985,415,515.502065,529.99918,630.0004
"107325326",218.5,137.99995,147.50005,160.4999,192.4998,167.99975,252.6121,185.5,215,118.5,240.5,164.99985,200.6245,267,242.4999
"107325325",4,10,6,3,5,7,15,12,11,3,18,6,16,13,17
"107325313",129.5,102.50005,92.5,100.5,104.49985,123.50005,170.99985,124.00005,153,100.5001,158.5,105.9998,151,195.5,144
"107325316",941,742,577,690,827,938,987,834,943,616,837,781,752,1072,833
"107318329",18.9999801,10.0000093,11.499991,12.50000655,15.50001545,18.00000435,19.5000107,8.00000625,18.49999115,7.50002495,19.999977575,9.99999955,17,20.4999771,22.50000175
"107324517",310,340,213,264,357,308,399,468,344,197,520,111,256,309,256
"107324529",2128,1201,680,2269,1062,689,1420,1042,1749,1069,749,865,694,854,1035
"107324490",64,38.9998796866667,36.33322732,41.6666666666667,30.6666666666667,57.8862666666667,62.3334,47.9999153633333,52.3333333333333,31.3333333333333,65.6174333333333,44.6668333333333,52.0001433333333,53.6666666666667,49.9998666666667
"107318716",65.8332716666667,43.4999133166667,48.1667333333333,44.6666000203333,55.1666675871167,49.3332666666667,71.0000696859667,50.1666033333333,57.9999547733333,29.5000517436667,66.3333666666667,50.3333666666667,58.1666684783333,67.83333816,65.8332833333333
"107318770",248.9999,289.6665,191.666666666667,128,288.99995,203.666533333333,231.666366666667,273.666666666667,244.6666,179.999933333333,264.3334,286.333566666667,408,474.333366666667,279.6669
"107323984",159.99998,111.19996,108.800076,117.000106,147.79994,124.40008,190.5999,145.60002,150.40008,90.80006,175.999936,128.000036,176.39996,197.400152,219.19996
"107324016",64.6666833333333,53.1666416666667,48.0000408883333,59.0000833333333,60.500015,45.9999733333333,94.66659,44.3332066666667,57.6667166666667,36.5000666666667,42.5,56.5000266666667,64.00005,75.9999016666667,83.8333166666667
"107324001",843,756,568,654,875,835,937,1001,963,559,1021,878,839,1251,1230
"107324002",465,334,330,370,461,382,614,405,511,247,532,398,450,497,531
"107324003",57,68,48,49,69,55,91,68,71,46,137,76,94,105,108
"107313484",694.665266666667,500.666666666667,403,474.666466666667,665.332333333333,611.334266666667,782.999533333333,702.667,684.665466666667,415.999966666667,698.666,614.334766666667,610.6666,767.333266666667,918.666
"107313428",2.00000126666667,2.99999926666667,3.666665,6.94753333333333,4,0,8.86936333333333,1.82036333333333,5.17546333333333,6,7.66666333333333,7.30491206666667,14.0000139666667,34.3035333333333,11.66666
"107313402",12,10,2,14,7,3,10,3,2.67073,9.90135,17,13,12.7527,30.478,11
"107314580",63.749975,44.499975,46.7499,38.2500025,49.50011,67.0001,66.999975,51.9999775,59.000056,38.500025,84.4999,44.499975,72.249925,62.74995,61.749975
"107314579",171,315.5,158,140.9999,423,334.9999,214,160.49985,306.5,135,650,411,416,355.9998,505.5
"107315646",4242.99366666667,2760.33333333333,2582.33366666667,2979.99966666667,3435.00266666667,3163.334,4584.00533333333,2931.334,3834.66733333333,1898.333,3602.33133333333,3250.99866666667,3502.66466666667,4448.34,6528.31666666667
"107310934",9.6250044875,6.000005,9.2499966245,8.749994825,12.50000000455,10.374997642,10.7500030332125,12.499997005,8.8749943625,6,20.75004437,4.625,17.12500042625,14.250010145,10.875
"107325157",114,72.5,76.000000079,64,99.4999,101.00005,136.50005,96.5001,110.5,49.5,81.5,79.00015,91.49995,94.49985,100.5002
"107311361",5,1,3,2,3,0,1,3,1,2,25,5,1,4,6
"107315402",10.4489,7.30614,3.04726,8.35712,10.4982,24.4186,11.613,6.19807,12.2412,12.4811,10.3768,7.40549,14.5085,19.51,8.2218
"107307409",75,76,37,61,30,100,136,143,94,52,135,38,69,96,75
"107307411",464,389,419,357,443,602,817,307,723,197,369,439,555,615,607
"107307414",1581,1104,847,976,1348,1386,1855,1432,1275,679,1700,1440,2185,1568,1640
"107307415",38,48,52,41,46,78,66,38,16,21,63,30,43,66,44
"107307413",201,177,135,205,256,205,415,301,245,139,198,198,209,334,326
"107307416",2085,1654,1258,1554,1989,1728,2838,1932,1927,973,2160,1808,2036,2388,2603
"107325765",0,0,0,4,1,7,5,0,0,4,3,1,2,1,6
"107325776",32,53,40,34,43,57,49,61,46,38,78,46,62,91,57
"107325778",4758,4875,3586,4196,4598,4836,8349,5271,4728,2832,4045,5518,4889,7132,8189
"107325777",3658,2131,2144,2756,3197,2928,3616,3445,3039,1787,2546,2819,2996,3437,3621
"107325780",2,1,0,0,0,3,0,1,3,7,2,1,0,3,1
"107325779",158,85,83,105,110,106,132,112,143,69,115,127,127,143,164
"107325782",6,5,4,9,5,9,6,8,4,0,9,4,4,8,2
"107325781",1724,1282,1201,1290,1660,1237,1942,1606,1512,935,2109,1313,1627,1823,2180
"107317510",16,13,21,12,24,11,13,16,14,5,23,11,23,26,24
"107319594",13192,9288,6971,11178,10991,14935,17663,13454,15310,7554,9011,11756,11472,16239,15775
"107317686",220.0002,157,145,166,179.333433333333,196.666633333333,231.6666,166.333233333333,207.6665,101.333433333333,203.333333333333,164.333233333333,170.333366666667,203.333333333333,237.333333333333
"107317393",43.333385,31.1667133333333,26.999975,21.4999966666667,35.9999933333333,50.166695,30.1665883333333,45.833275,42.1666716666667,20.999998355,84.1665166666667,52.0000233333333,35.66664,50.1667166666667,60.50008
"107317390",4,3.6,2.2,2.8,6.999998,7.5999953628,3.6,3.6,4.999992,3,9.600006,5.799998,5,5.8,7.600002
"107311498",7839,5454,5950.98,5282.99,6434,7425,9509,7375,7840,3678,5746.99,6870,8608,6524,9746
"107318669",1725,1329,759,1478,1807,1986,2345,1747,1915,1125,1820,2725,1033,1579,2667
