"","QE1-S1","QE1-S2","QE1-S3","QE1-S4","QE1-S5","QE5-M1","QE5-M2","QE5-M3","QE5-M4","QE5-M5","QE5-H1","QE5-H2","QE5-H3","QE5-H4","QE5-H5"
"107319607",5.01434322500682,5.29223174234122,4.81504084723136,5.16841921299513,5.32089881169846,5.32233368121498,5.26131555817235,5.0543891889875,5.13023989736105,5.30489322989115,5.24233490220969,5.93852513743891,4.78088127915374,4.94528224608,5.57632421068858
"107319609",7.5466268440515,7.45266345641666,7.35639047683891,7.31168325471468,7.57220922040013,7.09507323508545,7.73798731155534,7.39681419155051,7.54488871612179,7.32726090165572,7.41509645849008,7.45727310397997,7.65716064717342,7.40528481454635,7.4706594230027
"107319603",2.87512624734652,2.71637749631026,2.95079458903134,1.39312577033746,1.60795009865079,2.26437793263937,1.61351186853782,1.85603554463413,1.5699394797861,2.38289560062854,2.09992212862301,3.09544340720338,2.3069056743527,2.87852552388835,2.12081682046462
"107319612",4.27380567859548,4.22349458498038,4.34004173353107,4.23597670944992,4.08068308060629,4.45032979061269,4.08973377444139,4.16063382392169,4.12275835788862,4.27110477517098,4.38833113673946,4.30543433421443,4.27425762176611,4.35801461808864,4.37645327591037
"107319611",10.5101389179561,10.4960555331615,10.4795995370764,10.5665786941856,10.5836629031208,10.5282433430071,10.6065859594747,10.5617968649275,10.5935763813387,10.4826743393801,10.6362336052826,10.5751527483128,10.5263403634451,10.4757013248896,10.5029978415949
"107319610",9.55096800209654,8.81862229835154,9.38534185053504,9.48506966713156,9.33933317686864,8.47210994554632,9.37050222515265,9.298112519775,9.14198128238441,9.51524875902069,10.005024346657,8.87125923398304,9.4558569361416,8.95973601105086,8.75351769830595
"107306661",1.23550842154283,1.3724396367151,1.64429847181572,1.01657167770511,1.23233148820563,1.55998785968927,1.61422315921305,1.34272773804537,1.64900772523914,1.96121486925416,1.63083408162647,1.32953005193917,1.46514272187674,1.26011386911733,0.925785281767248
"107306670",9.08062404986711,8.95440558549785,8.17231019668485,8.64882016682474,8.93751376288649,8.40485300698152,9.12401322900547,8.86993106121033,8.93255201073081,8.14479670455306,9.23700275746129,8.65974536015752,9.32440437185493,8.53164000323572,9.17382560114601
"107306673",1.36915177844038,2.5111863383386,1.86809426150898,2.70763520381027,1.50647006577587,2.0664003402225,2.18181781575498,2.37791190933923,2.22831806241315,1.79129558045739,1.70594436807049,1.67566486149063,2.51686538557825,-0.782639096295809,0.74110169401133
"107306206",6.39573666032254,6.0530440770216,5.22651337416165,6.26124455033991,6.16196198862357,5.36217964337773,5.96373783399956,6.05086177256637,6.20100429033143,5.20821635500995,5.81284582938178,5.30661003434696,5.84319396775507,5.43708434348329,6.27497318548616
"107306203",1.59501832815378,2.38909328015362,2.63933349319505,2.0384608890381,2.44988525241854,1.92694374730475,1.86663080550653,1.72068369173925,2.13023992627299,1.9762703411659,3.20960421136689,2.42273686404819,4.64735747214306,3.18225799056088,3.45792823808963
"107311388",4.23612390691247,4.56938996566837,4.84549464377308,4.61154928947097,4.69701326734297,4.55782208308127,4.25341004474386,4.52803861379685,5.18514826737538,4.40175462787986,4.67850858262447,4.42678369711089,4.95581602086687,4.50276401037905,5.04986872117336
"107311407",-0.732007634373258,-0.306150464650535,0.407251684759475,-0.119685906924665,-0.0137709520804831,0.142140667236998,-0.138906976240685,-0.141573907940873,0.0487532210685336,0.0665813772123511,-0.169991779133261,0.0899613869238317,0.260857375959612,-0.453331526393906,-0.0143844725842898
"107315098",2.60642042186975,3.1053005992706,3.14081039450021,2.90862649205003,2.91345347159525,3.6714272519204,3.33657754383046,3.34069275484087,3.50107842313832,2.95940059608763,2.98779271209537,3.59085922611532,2.8356225747921,2.95571338546293,1.99849373405937
"107315094",6.1847437749009,6.29097885759095,6.1176036172518,6.10631398122054,6.22986373554484,6.41831825844481,6.33433004012743,6.50847923024558,6.17010438715093,6.22772522810481,6.36395760949828,6.65177167244439,6.27444544853689,6.56336402138302,6.45069666885856
"107323434",-0.921901704421746,1.33176010508767,-3.73570593815188,-2.30731394780363,1.4947394882028,-2.55381750597483,-2.86525836853013,1.21621110887846,-2.72774106885458,-3.4499944135362,1.58283936866705,1.61992090470871,-0.965445777461383,1.2448425279389,-2.32343147543503
"107323438",1.14130036071088,1.3702342529023,1.07164898390573,1.88908326499987,1.49473889934756,1.58877501141018,1.83307824579551,1.21621110887846,1.73169164273309,2.10459443814144,4.86484651445945,1.33932179361202,1.45095999217378,1.80232429223795,1.10952793184108
"107323400",5.54106589007306,5.66146555056675,5.56121026872741,5.39543593102466,5.59427516175371,5.79011296548395,5.480325024771,5.56143582367696,5.61210893403004,5.67928860340876,5.54540448083581,5.69687286047863,5.55715966317148,5.63975006818337,5.65270299739663
"107306392",7.22182864846267,7.33689983093479,6.57092333327454,7.45063285717062,7.56258494625848,6.31258303969618,7.40632411892579,7.46193017894014,7.36215139452229,6.51001027500381,7.30951765718901,6.69770949825912,6.96841006756927,6.4049051085941,7.2186321379499
"107306391",7.09296619588017,6.78438451032589,6.33530925032955,7.16503910129684,6.85420376467998,6.53121849282913,7.14064966186925,6.88819736968542,6.92390823205036,6.23124287360678,6.27406504698256,6.52977267346388,6.09873302217497,6.27764423823834,6.85597988185478
"107306396",-1.20610480601933,0.0366779977547259,-0.928351016094275,0.504869348867996,0.523885833862316,0.253171979625742,0.468081429016257,-0.303163050215121,-0.400164832879242,1.07356754252081,-0.231514019052559,-0.352556848777119,-1.1340022413816,1.01089597482219,0.40506376497587
